,count,q
老撾,2,0.000482392667631452
200,2,0.000482392667631452
東涌,2,0.000482392667631452
181,2,0.000482392667631452
太子,2,0.000482392667631452
粉嶺,2,0.000482392667631452
253,2,0.000482392667631452
為菲律賓,2,0.000482392667631452
僱主居,2,0.000482392667631452
訪蘭桂芳,2,0.000482392667631452
原定,2,0.000482392667631452
診求診,2,0.000482392667631452
233,2,0.000482392667631452
清邁,2,0.000482392667631452
177,2,0.000482392667631452
178,2,0.000482392667631452
巴塞,2,0.000482392667631452
碰頭,2,0.000482392667631452
隨後,2,0.000482392667631452
宗及,2,0.000482392667631452
本化驗,2,0.000482392667631452
訪英國倫敦,2,0.000482392667631452
返港後不適,2,0.000482392667631452
飲酒,2,0.000482392667631452
中銀,2,0.000482392667631452
樓層,2,0.000482392667631452
港後不適,2,0.000482392667631452
新港,2,0.000482392667631452
雞尾,2,0.000482392667631452
多人,2,0.000482392667631452
250,2,0.000482392667631452
九龍塘,2,0.000482392667631452
蘇豪區,2,0.000482392667631452
日頭,2,0.000482392667631452
冰島,2,0.000482392667631452
229,2,0.000482392667631452
338,2,0.000482392667631452
名員工,2,0.000482392667631452
部份,2,0.000482392667631452
表演,2,0.000482392667631452
景花園,2,0.000482392667631452
江庫,2,0.000482392667631452
雅苑,2,0.000482392667631452
觀塘帝,2,0.000482392667631452
經衛,2,0.000482392667631452
過蘭桂坊,2,0.000482392667631452
酒廊,2,0.000482392667631452
成員,2,0.000482392667631452
之一,2,0.000482392667631452
堅道,2,0.000482392667631452
等待,2,0.000482392667631452
198,2,0.000482392667631452
342,2,0.000482392667631452
日同,2,0.000482392667631452
391,2,0.000482392667631452
疲勞,2,0.000482392667631452
李振豪,2,0.000482392667631452
訓練,2,0.000482392667631452
不過,2,0.000482392667631452
259,2,0.000482392667631452
262,2,0.000482392667631452
男童,2,0.000482392667631452
為凱莉,2,0.000482392667631452
曼谷,2,0.000482392667631452
山學校,2,0.000482392667631452
幾名,2,0.000482392667631452
306,2,0.000482392667631452
認識,2,0.000482392667631452
體育,2,0.000482392667631452
學院,2,0.000482392667631452
254,2,0.000482392667631452
從亞博,2,0.000482392667631452
學關聯,2,0.000482392667631452
教職員,2,0.000482392667631452
176,2,0.000482392667631452
日前,2,0.000482392667631452
175,2,0.000482392667631452
kl887,2,0.000482392667631452
快餐店,2,0.000482392667631452
早餐,2,0.000482392667631452
粉嶺華明,2,0.000482392667631452
禮明樓,2,0.000482392667631452
朋友家,2,0.000482392667631452
商務,2,0.000482392667631452
客位,2,0.000482392667631452
其後該,2,0.000482392667631452
幾位,2,0.000482392667631452
白沙,2,0.000482392667631452
145,2,0.000482392667631452
148,2,0.000482392667631452
加列,2,0.000482392667631452
山道,2,0.000482392667631452
號嘉麗園,2,0.000482392667631452
訪多倫多,2,0.000482392667631452
佛羅里,2,0.000482392667631452
訪紐,2,0.000482392667631452
南區,2,0.000482392667631452
駕車,2,0.000482392667631452
安禧閣,2,0.000482392667631452
120,2,0.000482392667631452
日流,2,0.000482392667631452
深井,2,0.000482392667631452
市政,2,0.000482392667631452
商場,2,0.000482392667631452
德福,2,0.000482392667631452
藍田公園,2,0.000482392667631452
和麗港,2,0.000482392667631452
運動,2,0.000482392667631452
58,2,0.000482392667631452
適及,2,0.000482392667631452
iplace,2,0.000482392667631452
來港,2,0.000482392667631452
飛往,2,0.000482392667631452
年紀,2,0.000482392667631452
當晚,2,0.000482392667631452
清水,2,0.000482392667631452
147,2,0.000482392667631452
屯門兆禧苑,2,0.000482392667631452
展覽,2,0.000482392667631452
號金,2,0.000482392667631452
獲轉,2,0.000482392667631452
介至,2,0.000482392667631452
抵達馬來,2,0.000482392667631452
cx315,2,0.000482392667631452
日由馬,2,0.000482392667631452
執勤,2,0.000482392667631452
報告,2,0.000482392667631452
及倫敦,2,0.000482392667631452
全身,2,0.000482392667631452
丹麥,2,0.000482392667631452
現輕,2,0.000482392667631452
當值,2,0.000482392667631452
蘇黎世,2,0.000482392667631452
兩日,2,0.000482392667631452
而是,2,0.000482392667631452
號線,2,0.000482392667631452
337,2,0.000482392667631452
彌敦道,2,0.000482392667631452
該團,2,0.000482392667631452
157,2,0.000482392667631452
溫哥華及,2,0.000482392667631452
醫護,2,0.000482392667631452
返家,2,0.000482392667631452
電器,2,0.000482392667631452
海典軒,2,0.000482392667631452
鳳城,2,0.000482392667631452
酒樓,2,0.000482392667631452
德國及,2,0.000482392667631452
e33,2,0.000482392667631452
骨痛,2,0.000482392667631452
日接,2,0.000482392667631452
車上,2,0.000482392667631452
cx837,2,0.000482392667631452
麥當勞,2,0.000482392667631452
萬豪,2,0.000482392667631452
嚴重,2,0.000482392667631452
逸瓏灣,2,0.000482392667631452
之後乘,2,0.000482392667631452
嘉里,3,0.000723589001447178
物流,3,0.000723589001447178
保良局,3,0.000723589001447178
蔬菜,3,0.000723589001447178
有待,3,0.000723589001447178
咽喉,3,0.000723589001447178
貨倉,3,0.000723589001447178
父子,3,0.000723589001447178
專機,3,0.000723589001447178
1056,3,0.000723589001447178
印象,3,0.000723589001447178
午餐,3,0.000723589001447178
祖母,3,0.000723589001447178
上門,3,0.000723589001447178
包機經,3,0.000723589001447178
時無病,3,0.000723589001447178
配戴,3,0.000723589001447178
1055,3,0.000723589001447178
及瀝源,3,0.000723589001447178
豁免,3,0.000723589001447178
好運,3,0.000723589001447178
樣本測,3,0.000723589001447178
已離港,3,0.000723589001447178
1400,3,0.000723589001447178
時離世,3,0.000723589001447178
1359,3,0.000723589001447178
心臟,3,0.000723589001447178
延至,3,0.000723589001447178
1614,3,0.000723589001447178
城市,3,0.000723589001447178
美食,3,0.000723589001447178
俄比亞,3,0.000723589001447178
超級,3,0.000723589001447178
兄長,3,0.000723589001447178
拭子樣,3,0.000723589001447178
鼻咽,3,0.000723589001447178
胞妹,3,0.000723589001447178
使用,3,0.000723589001447178
胞姊,3,0.000723589001447178
上學,3,0.000723589001447178
622,3,0.000723589001447178
擔心,3,0.000723589001447178
579,3,0.000723589001447178
不振,3,0.000723589001447178
賽馬會,3,0.000723589001447178
假期,3,0.000723589001447178
453,3,0.000723589001447178
450,3,0.000723589001447178
442,3,0.000723589001447178
428,3,0.000723589001447178
411,3,0.000723589001447178
394,3,0.000723589001447178
389,3,0.000723589001447178
386,3,0.000723589001447178
343,3,0.000723589001447178
227,3,0.000723589001447178
182,3,0.000723589001447178
336,3,0.000723589001447178
小學,3,0.000723589001447178
577,3,0.000723589001447178
578,3,0.000723589001447178
576,3,0.000723589001447178
料及,3,0.000723589001447178
一期,3,0.000723589001447178
暫住,3,0.000723589001447178
925,3,0.000723589001447178
為馬莎員工,3,0.000723589001447178
活島,3,0.000723589001447178
一家,3,0.000723589001447178
794,3,0.000723589001447178
非同,3,0.000723589001447178
兄弟,3,0.000723589001447178
潛服,3,0.000723589001447178
住址,3,0.000723589001447178
759,3,0.000723589001447178
莎伯醫院,3,0.000723589001447178
f45,3,0.000723589001447178
覺病,3,0.000723589001447178
612,3,0.000723589001447178
一家人,3,0.000723589001447178
俄羅斯,3,0.000723589001447178
感到疲倦,3,0.000723589001447178
彩輝,3,0.000723589001447178
2304,3,0.000723589001447178
散步,3,0.000723589001447178
1691,3,0.000723589001447178
顧員,3,0.000723589001447178
1892,3,0.000723589001447178
1895,3,0.000723589001447178
1893,3,0.000723589001447178
1882,3,0.000723589001447178
1867,3,0.000723589001447178
1736,3,0.000723589001447178
1862,3,0.000723589001447178
1842,3,0.000723589001447178
1721,3,0.000723589001447178
1738,3,0.000723589001447178
1778,3,0.000723589001447178
1772,3,0.000723589001447178
打乒乓球,3,0.000723589001447178
球會,3,0.000723589001447178
捷菁,3,0.000723589001447178
1926,3,0.000723589001447178
1747,3,0.000723589001447178
1878,3,0.000723589001447178
1912,3,0.000723589001447178
354,3,0.000723589001447178
2169,3,0.000723589001447178
2145,3,0.000723589001447178
2177,3,0.000723589001447178
1975,3,0.000723589001447178
之家,3,0.000723589001447178
亨長,3,0.000723589001447178
軍隆,3,0.000723589001447178
救世,3,0.000723589001447178
隆亨,3,0.000723589001447178
任教,3,0.000723589001447178
1993,3,0.000723589001447178
1988,3,0.000723589001447178
1952,3,0.000723589001447178
生日,3,0.000723589001447178
大型,3,0.000723589001447178
由美國,3,0.000723589001447178
1820,3,0.000723589001447178
1846,3,0.000723589001447178
1760,3,0.000723589001447178
1636,3,0.000723589001447178
房屋,3,0.000723589001447178
1531,3,0.000723589001447178
1522,3,0.000723589001447178
1521,3,0.000723589001447178
1466,3,0.000723589001447178
1437,3,0.000723589001447178
1465,3,0.000723589001447178
總部,3,0.000723589001447178
排球,3,0.000723589001447178
荔枝,3,0.000723589001447178
編號,3,0.000723589001447178
1427,3,0.000723589001447178
建榮,3,0.000723589001447178
1421,3,0.000723589001447178
號班機,3,0.000723589001447178
歲菲律賓,3,0.000723589001447178
食客,3,0.000723589001447178
1319,3,0.000723589001447178
牛池灣,3,0.000723589001447178
茶樓,3,0.000723589001447178
1550,3,0.000723589001447178
1672,3,0.000723589001447178
1705,3,0.000723589001447178
洗碗,3,0.000723589001447178
1658,3,0.000723589001447178
1621,3,0.000723589001447178
1584,3,0.000723589001447178
佛教,3,0.000723589001447178
1519,3,0.000723589001447178
胞弟,3,0.000723589001447178
1523,3,0.000723589001447178
因長,3,0.000723589001447178
外孫,3,0.000723589001447178
1502,3,0.000723589001447178
1505,3,0.000723589001447178
1503,3,0.000723589001447178
1504,3,0.000723589001447178
1512,3,0.000723589001447178
工人,3,0.000723589001447178
1602,3,0.000723589001447178
發冷症,3,0.000723589001447178
本人,3,0.000723589001447178
為蘭桂坊,3,0.000723589001447178
通知,3,0.000723589001447178
門診,3,0.000723589001447178
大潭,3,0.000723589001447178
會到,3,0.000723589001447178
70,3,0.000723589001447178
美輪,3,0.000723589001447178
火炭,3,0.000723589001447178
警署,3,0.000723589001447178
油塘,3,0.000723589001447178
康和護,3,0.000723589001447178
接送,3,0.000723589001447178
時均,3,0.000723589001447178
每日,3,0.000723589001447178
醫院並,3,0.000723589001447178
樂團,3,0.000723589001447178
日檢測,3,0.000723589001447178
知道,3,0.000723589001447178
大阪,3,0.000723589001447178
手術,3,0.000723589001447178
轉介至,3,0.000723589001447178
同行者,3,0.000723589001447178
105,3,0.000723589001447178
ba27,3,0.000723589001447178
墨西哥,3,0.000723589001447178
新德里,3,0.000723589001447178
108,3,0.000723589001447178
婚宴,3,0.000723589001447178
調查,3,0.000723589001447178
關病,3,0.000723589001447178
身體,3,0.000723589001447178
相信,3,0.000723589001447178
直至,3,0.000723589001447178
90,3,0.000723589001447178
四座,3,0.000723589001447178
不曾,3,0.000723589001447178
83,3,0.000723589001447178
康福閣,3,0.000723589001447178
百福花園,3,0.000723589001447178
其同遊,3,0.000723589001447178
大學,3,0.000723589001447178
過澳門,3,0.000723589001447178
電腦,3,0.000723589001447178
筲箕,3,0.000723589001447178
往返,3,0.000723589001447178
一座,3,0.000723589001447178
景灣,3,0.000723589001447178
不同,3,0.000723589001447178
氣喘,3,0.000723589001447178
康美樓,3,0.000723589001447178
表示,3,0.000723589001447178
未能,3,0.000723589001447178
四季,3,0.000723589001447178
數天,3,0.000723589001447178
隨即,3,0.000723589001447178
病患者,3,0.000723589001447178
留院,3,0.000723589001447178
回醫院,3,0.000723589001447178
提供,3,0.000723589001447178
威院,3,0.000723589001447178
高血壓,3,0.000723589001447178
日向同,3,0.000723589001447178
日分別,3,0.000723589001447178
其後轉,3,0.000723589001447178
海鮮,3,0.000723589001447178
教堂,3,0.000723589001447178
共同,3,0.000723589001447178
年期,3,0.000723589001447178
48,3,0.000723589001447178
到律,3,0.000723589001447178
外遊史,3,0.000723589001447178
32,3,0.000723589001447178
34,3,0.000723589001447178
同屬,3,0.000723589001447178
38,3,0.000723589001447178
興大樓,3,0.000723589001447178
河長,3,0.000723589001447178
疾病,3,0.000723589001447178
慢性,3,0.000723589001447178
住在灣,3,0.000723589001447178
居所,3,0.000723589001447178
珠海,3,0.000723589001447178
自由,3,0.000723589001447178
因持續,3,0.000723589001447178
上呼吸道,3,0.000723589001447178
過法,3,0.000723589001447178
乾咳,3,0.000723589001447178
深水,3,0.000723589001447178
合署,3,0.000723589001447178
169,3,0.000723589001447178
孕婦,3,0.000723589001447178
並非,3,0.000723589001447178
日去,3,0.000723589001447178
188,3,0.000723589001447178
189,3,0.000723589001447178
直送,3,0.000723589001447178
消毒,3,0.000723589001447178
管理,3,0.000723589001447178
青年,3,0.000723589001447178
經常到,3,0.000723589001447178
取樣,3,0.000723589001447178
訪英國,3,0.000723589001447178
咳嗽病,3,0.000723589001447178
258,3,0.000723589001447178
172,3,0.000723589001447178
環荷,3,0.000723589001447178
日將,3,0.000723589001447178
更改,3,0.000723589001447178
適症,3,0.000723589001447178
團友,3,0.000723589001447178
過德國,3,0.000723589001447178
乾症,3,0.000723589001447178
195,3,0.000723589001447178
266,3,0.000723589001447178
372,3,0.000723589001447178
驗出,3,0.000723589001447178
刀鎮,3,0.000723589001447178
自行,3,0.000723589001447178
急促,3,0.000723589001447178
南灣,3,0.000723589001447178
過泰國,3,0.000723589001447178
208,3,0.000723589001447178
樂手,3,0.000723589001447178
高危,3,0.000723589001447178
大道,3,0.000723589001447178
319,3,0.000723589001447178
彩華樓,3,0.000723589001447178
50,3,0.000723589001447178
赤柱,3,0.000723589001447178
深喉樣,3,0.000723589001447178
英國時,3,0.000723589001447178
透露,3,0.000723589001447178
男嬰,3,0.000723589001447178
由倫敦,3,0.000723589001447178
130,3,0.000723589001447178
樓下,3,0.000723589001447178
港城,3,0.000723589001447178
cx320,3,0.000723589001447178
富亨,3,0.000723589001447178
未知,3,0.000723589001447178
估計,3,0.000723589001447178
溫哥華,3,0.000723589001447178
數名,3,0.000723589001447178
抽取,3,0.000723589001447178
皇后,3,0.000723589001447178
公路,3,0.000723589001447178
北海道,3,0.000723589001447178
堅尼地,3,0.000723589001447178
cx260,3,0.000723589001447178
班機,3,0.000723589001447178
空姐,3,0.000723589001447178
為國泰,3,0.000723589001447178
並曾,3,0.000723589001447178
巴塞隆,3,0.000723589001447178
154,3,0.000723589001447178
過倫敦,3,0.000723589001447178
同團,3,0.000723589001447178
飯局,3,0.000723589001447178
酋長國,3,0.000723589001447178
西貢,3,0.000723589001447178
沙灣,3,0.000723589001447178
港安醫院,3,0.000723589001447178
促及,3,0.000723589001447178
拔道,3,0.000723589001447178
cx811,3,0.000723589001447178
診求醫,3,0.000723589001447178
司徒,3,0.000723589001447178
其父,4,0.000964785335262904
659,4,0.000964785335262904
652,4,0.000964785335262904
列為,4,0.000964785335262904
及味,4,0.000964785335262904
一次,4,0.000964785335262904
599,4,0.000964785335262904
932,4,0.000964785335262904
留樣,4,0.000964785335262904
1071,4,0.000964785335262904
1073,4,0.000964785335262904
1072,4,0.000964785335262904
1069,4,0.000964785335262904
613,4,0.000964785335262904
1085,4,0.000964785335262904
消退,4,0.000964785335262904
1070,4,0.000964785335262904
387,4,0.000964785335262904
顧客,4,0.000964785335262904
聯絡,4,0.000964785335262904
南非,4,0.000964785335262904
如心,4,0.000964785335262904
291,4,0.000964785335262904
發冷及,4,0.000964785335262904
台灣,4,0.000964785335262904
367,4,0.000964785335262904
462,4,0.000964785335262904
312,4,0.000964785335262904
美國及,4,0.000964785335262904
384,4,0.000964785335262904
insomnia,4,0.000964785335262904
360,4,0.000964785335262904
432,4,0.000964785335262904
447,4,0.000964785335262904
護士,4,0.000964785335262904
1779,4,0.000964785335262904
瀝源,4,0.000964785335262904
1440,4,0.000964785335262904
祿泉樓,4,0.000964785335262904
1566,4,0.000964785335262904
1589,4,0.000964785335262904
海港,4,0.000964785335262904
1556,4,0.000964785335262904
1619,4,0.000964785335262904
1620,4,0.000964785335262904
1628,4,0.000964785335262904
1635,4,0.000964785335262904
眼科,4,0.000964785335262904
1743,4,0.000964785335262904
雅蘭,4,0.000964785335262904
1841,4,0.000964785335262904
1653,4,0.000964785335262904
1838,4,0.000964785335262904
261,4,0.000964785335262904
1564,4,0.000964785335262904
1565,4,0.000964785335262904
1627,4,0.000964785335262904
1534,4,0.000964785335262904
外出,4,0.000964785335262904
及後確,4,0.000964785335262904
內河,4,0.000964785335262904
飯堂,4,0.000964785335262904
中學,4,0.000964785335262904
港泰護,4,0.000964785335262904
貨輪,4,0.000964785335262904
日常,4,0.000964785335262904
胞兄,4,0.000964785335262904
1433,4,0.000964785335262904
學校,4,0.000964785335262904
本瓶,4,0.000964785335262904
經常,4,0.000964785335262904
環聚點,4,0.000964785335262904
1430,4,0.000964785335262904
1563,4,0.000964785335262904
1368,4,0.000964785335262904
並參,4,0.000964785335262904
兩個,4,0.000964785335262904
關聯,4,0.000964785335262904
56,4,0.000964785335262904
號禮,4,0.000964785335262904
智大廈,4,0.000964785335262904
日獲,4,0.000964785335262904
氣促,4,0.000964785335262904
廚房,4,0.000964785335262904
寓所,4,0.000964785335262904
明星,4,0.000964785335262904
古城,4,0.000964785335262904
57,4,0.000964785335262904
轉介到,4,0.000964785335262904
僱主為,4,0.000964785335262904
凌晨,4,0.000964785335262904
觀塘,4,0.000964785335262904
60,4,0.000964785335262904
禮頓,4,0.000964785335262904
清潔工,4,0.000964785335262904
於灣,4,0.000964785335262904
在灣仔,4,0.000964785335262904
268,4,0.000964785335262904
氧氣,4,0.000964785335262904
院方,4,0.000964785335262904
轉往,4,0.000964785335262904
不是,4,0.000964785335262904
市場,4,0.000964785335262904
本港,4,0.000964785335262904
多次,4,0.000964785335262904
數小時,4,0.000964785335262904
送入,4,0.000964785335262904
東莞,4,0.000964785335262904
得悉,4,0.000964785335262904
大樓,4,0.000964785335262904
西灣,4,0.000964785335262904
356,4,0.000964785335262904
池灣,4,0.000964785335262904
日確,4,0.000964785335262904
進餐,4,0.000964785335262904
離港,4,0.000964785335262904
博愛醫院,4,0.000964785335262904
一起,4,0.000964785335262904
銀行,4,0.000964785335262904
日由倫敦,4,0.000964785335262904
並由,4,0.000964785335262904
情侶,4,0.000964785335262904
感不適,4,0.000964785335262904
公司,4,0.000964785335262904
蒲崗,4,0.000964785335262904
陽性,4,0.000964785335262904
33,4,0.000964785335262904
過英國倫敦,4,0.000964785335262904
政府,4,0.000964785335262904
秘魯及,4,0.000964785335262904
空手道,4,0.000964785335262904
法國及,4,0.000964785335262904
駐守,4,0.000964785335262904
217,4,0.000964785335262904
阿拉伯,4,0.000964785335262904
過荷蘭,4,0.000964785335262904
國及,4,0.000964785335262904
喉樣,4,0.000964785335262904
一位,4,0.000964785335262904
紅山半島,4,0.000964785335262904
經進,4,0.000964785335262904
昨日,4,0.000964785335262904
姊姊,4,0.000964785335262904
家傭,4,0.000964785335262904
可能,4,0.000964785335262904
76,4,0.000964785335262904
cx250,4,0.000964785335262904
日獨,4,0.000964785335262904
119,4,0.000964785335262904
返抵,4,0.000964785335262904
青山,4,0.000964785335262904
公園,4,0.000964785335262904
傭沒有,4,0.000964785335262904
36,4,0.000964785335262904
中環,5,0.00120598166907863
大仙,5,0.00120598166907863
智利,5,0.00120598166907863
分店,5,0.00120598166907863
ceo,5,0.00120598166907863
neway,5,0.00120598166907863
探訪,5,0.00120598166907863
年齡,5,0.00120598166907863
留深,5,0.00120598166907863
嘔吐,5,0.00120598166907863
港口,5,0.00120598166907863
運動員,5,0.00120598166907863
擔任,5,0.00120598166907863
源頭,5,0.00120598166907863
242,5,0.00120598166907863
女傭,5,0.00120598166907863
佩戴,5,0.00120598166907863
237,5,0.00120598166907863
荷蘭及,5,0.00120598166907863
日往,5,0.00120598166907863
卡塔,5,0.00120598166907863
中央,5,0.00120598166907863
哥本哈根,5,0.00120598166907863
276,5,0.00120598166907863
深切,5,0.00120598166907863
乘搭國,5,0.00120598166907863
渡假村,5,0.00120598166907863
學生,5,0.00120598166907863
2052,5,0.00120598166907863
1632,5,0.00120598166907863
1583,5,0.00120598166907863
1542,5,0.00120598166907863
病格,5,0.00120598166907863
1513,5,0.00120598166907863
1567,5,0.00120598166907863
pr300,5,0.00120598166907863
疼痛,5,0.00120598166907863
德望,5,0.00120598166907863
乘國,5,0.00120598166907863
支援,5,0.00120598166907863
分離世,5,0.00120598166907863
搭乘,5,0.00120598166907863
樣本後確,5,0.00120598166907863
海員,5,0.00120598166907863
佐敦,5,0.00120598166907863
1269,5,0.00120598166907863
1136,5,0.00120598166907863
1160,5,0.00120598166907863
1159,5,0.00120598166907863
1146,5,0.00120598166907863
1138,5,0.00120598166907863
轉差,5,0.00120598166907863
大圍,5,0.00120598166907863
專門店,5,0.00120598166907863
143,5,0.00120598166907863
其餘,5,0.00120598166907863
肺部,5,0.00120598166907863
點心,5,0.00120598166907863
看過,5,0.00120598166907863
並與,5,0.00120598166907863
食肆,5,0.00120598166907863
敦治,5,0.00120598166907863
52,5,0.00120598166907863
三人,5,0.00120598166907863
福大,5,0.00120598166907863
號鴻,5,0.00120598166907863
化驗,5,0.00120598166907863
駱克道,5,0.00120598166907863
威爾斯,5,0.00120598166907863
診所,5,0.00120598166907863
醫療,5,0.00120598166907863
退休,5,0.00120598166907863
東京,5,0.00120598166907863
去世,5,0.00120598166907863
青衣,5,0.00120598166907863
並到,5,0.00120598166907863
女婿,5,0.00120598166907863
因此,5,0.00120598166907863
西九龍,5,0.00120598166907863
澳門,5,0.00120598166907863
海景,5,0.00120598166907863
65,5,0.00120598166907863
之後到,5,0.00120598166907863
曾經,5,0.00120598166907863
已經,5,0.00120598166907863
留下,5,0.00120598166907863
再度,5,0.00120598166907863
仁濟,5,0.00120598166907863
食飯,5,0.00120598166907863
德里,5,0.00120598166907863
交回,5,0.00120598166907863
首次,5,0.00120598166907863
其後到,5,0.00120598166907863
確定,5,0.00120598166907863
現正,5,0.00120598166907863
阿姆斯特丹,5,0.00120598166907863
85,5,0.00120598166907863
由駿洋,5,0.00120598166907863
113,5,0.00120598166907863
在家,5,0.00120598166907863
主婦,5,0.00120598166907863
正式,5,0.00120598166907863
早上,5,0.00120598166907863
柴灣,5,0.00120598166907863
晚上,5,0.00120598166907863
駕駛,5,0.00120598166907863
抗體,5,0.00120598166907863
687,6,0.001447178002894356
705,6,0.001447178002894356
467,6,0.001447178002894356
662,6,0.001447178002894356
704,6,0.001447178002894356
身份,6,0.001447178002894356
接載,6,0.001447178002894356
東華,6,0.001447178002894356
葡萄牙,6,0.001447178002894356
李活,6,0.001447178002894356
191,6,0.001447178002894356
生署,6,0.001447178002894356
阿根廷,6,0.001447178002894356
三院,6,0.001447178002894356
始頭,6,0.001447178002894356
hx782,6,0.001447178002894356
老人,6,0.001447178002894356
fitness,6,0.001447178002894356
1707,6,0.001447178002894356
1617,6,0.001447178002894356
百匯軒,6,0.001447178002894356
廚師,6,0.001447178002894356
1291,6,0.001447178002894356
903,6,0.001447178002894356
魚門,6,0.001447178002894356
富臨,6,0.001447178002894356
補習,6,0.001447178002894356
任何,6,0.001447178002894356
接待,6,0.001447178002894356
貨機,6,0.001447178002894356
秘魯,6,0.001447178002894356
孟加拉,6,0.001447178002894356
pure,6,0.001447178002894356
直接,6,0.001447178002894356
消遣,6,0.001447178002894356
愉景灣,6,0.001447178002894356
日轉,6,0.001447178002894356
尼拉,6,0.001447178002894356
收銀員,6,0.001447178002894356
碼頭,6,0.001447178002894356
宗確,6,0.001447178002894356
半山,6,0.001447178002894356
浸會,6,0.001447178002894356
42,6,0.001447178002894356
小西,6,0.001447178002894356
另一名,6,0.001447178002894356
新型,6,0.001447178002894356
實對,6,0.001447178002894356
暫時,6,0.001447178002894356
會面,6,0.001447178002894356
入境,6,0.001447178002894356
保安,6,0.001447178002894356
同居,6,0.001447178002894356
芬蘭,6,0.001447178002894356
灣仔,6,0.001447178002894356
日留,6,0.001447178002894356
轉乘,6,0.001447178002894356
時有,6,0.001447178002894356
私人,6,0.001447178002894356
為陽性,6,0.001447178002894356
坑道,6,0.001447178002894356
大坑,6,0.001447178002894356
到訪,6,0.001447178002894356
當中,6,0.001447178002894356
轉機,6,0.001447178002894356
經化驗,6,0.001447178002894356
till,7,0.001688374336710082
dusk,7,0.001688374336710082
現腹瀉,7,0.001688374336710082
外籍,7,0.001688374336710082
238,7,0.001688374336710082
案有,7,0.001688374336710082
澳洲,7,0.001688374336710082
dawn,7,0.001688374336710082
乏力,7,0.001688374336710082
沙嘴,7,0.001688374336710082
更正,7,0.001688374336710082
侍應,7,0.001688374336710082
見面,7,0.001688374336710082
兼職,7,0.001688374336710082
返港後由亞洲,7,0.001688374336710082
持續,7,0.001688374336710082
經馬來,7,0.001688374336710082
博物,7,0.001688374336710082
1514,7,0.001688374336710082
1739,7,0.001688374336710082
1770,7,0.001688374336710082
女友,7,0.001688374336710082
702,7,0.001688374336710082
滑雪,7,0.001688374336710082
其後確,7,0.001688374336710082
嬰兒,7,0.001688374336710082
需要,7,0.001688374336710082
抵達,7,0.001688374336710082
北區,7,0.001688374336710082
醫並,7,0.001688374336710082
住所,7,0.001688374336710082
診並,7,0.001688374336710082
並在,7,0.001688374336710082
巴士,7,0.001688374336710082
40,7,0.001688374336710082
診診,7,0.001688374336710082
轉介,7,0.001688374336710082
警員,7,0.001688374336710082
媳婦,7,0.001688374336710082
之前,7,0.001688374336710082
買菜,7,0.001688374336710082
超市,7,0.001688374336710082
痛徵狀,7,0.001688374336710082
完成,7,0.001688374336710082
一步,7,0.001688374336710082
平日,7,0.001688374336710082
名家,7,0.001688374336710082
糖尿病,7,0.001688374336710082
男友,8,0.001929570670525808
頭暈,8,0.001929570670525808
吉隆坡,8,0.001929570670525808
姐姐,8,0.001929570670525808
瑞典,8,0.001929570670525808
玻利維亞,8,0.001929570670525808
空中,8,0.001929570670525808
由亞博館,8,0.001929570670525808
巴西,8,0.001929570670525808
亞洲,8,0.001929570670525808
redmr,8,0.001929570670525808
報住,8,0.001929570670525808
密接,8,0.001929570670525808
購物,8,0.001929570670525808
1569,8,0.001929570670525808
抵港後由亞洲,8,0.001929570670525808
坪石,8,0.001929570670525808
cx906,8,0.001929570670525808
摩洛哥,8,0.001929570670525808
港後由亞洲,8,0.001929570670525808
倫敦,8,0.001929570670525808
探望,8,0.001929570670525808
參加,8,0.001929570670525808
轉到,8,0.001929570670525808
鞍山,8,0.001929570670525808
潛伏,8,0.001929570670525808
油麻,8,0.001929570670525808
及後轉,8,0.001929570670525808
報稱,8,0.001929570670525808
救護車,8,0.001929570670525808
362,8,0.001929570670525808
該處,8,0.001929570670525808
協助,8,0.001929570670525808
廣華,8,0.001929570670525808
冠狀,8,0.001929570670525808
元朗,8,0.001929570670525808
弟弟,8,0.001929570670525808
懷疑,8,0.001929570670525808
哥哥,8,0.001929570670525808
進入,8,0.001929570670525808
列作,8,0.001929570670525808
確診者,8,0.001929570670525808
泰國,9,0.002170767004341534
職員,9,0.002170767004341534
土耳其,9,0.002170767004341534
確認,9,0.002170767004341534
銅鑼灣,9,0.002170767004341534
觸者,9,0.002170767004341534
哈薩克,9,0.002170767004341534
1084,9,0.002170767004341534
惡化,9,0.002170767004341534
日由菲律賓,9,0.002170767004341534
發茶,9,0.002170767004341534
連動,9,0.002170767004341534
及法國,9,0.002170767004341534
並由亞洲,9,0.002170767004341534
杜拜,9,0.002170767004341534
波士,9,0.002170767004341534
公室,9,0.002170767004341534
經濟艙,9,0.002170767004341534
武漢,9,0.002170767004341534
居民,9,0.002170767004341534
分別,9,0.002170767004341534
地點,9,0.002170767004341534
其中,9,0.002170767004341534
下午,9,0.002170767004341534
同為,9,0.002170767004341534
檢查,9,0.002170767004341534
月初,9,0.002170767004341534
鑽石,9,0.002170767004341534
轉送,9,0.002170767004341534
搭國泰,9,0.002170767004341534
有流,9,0.002170767004341534
清潔,10,0.00241196333815726
將被,10,0.00241196333815726
孫女,10,0.00241196333815726
公主,10,0.00241196333815726
包機,10,0.00241196333815726
